Site Tag,Site Age,Site Latitude (N),Site Longitude (E),Site Declination,Site Inclination,a95,Weight,Euler Pole Latitude (N),Euler Pole Longitude (E),Euler Pole Rotation Angle
FR24,5.35,63.997,345.999,28,81,2.8,1,0,0,0
FR21,5.4,63.987,346.009,11,76,2.6,1,0,0,0
FR20,5.41,63.985,346.011,69,78,2.4,1,0,0,0
FR19,5.41,63.985,346.013,45,74,3.4,1,0,0,0
FR18,5.44,63.979,346.017,32,79,2.6,1,0,0,0
FR17,5.47,63.973,346.023,57,60,1.9,1,0,0,0
FR15,6.25,63.824,346.17,243,79,2.8,1,0,0,0
FR14,6.27,63.82,346.174,37,78,3.3,1,0,0,0
FR13,6.3,63.814,346.181,30,73,3.2,1,0,0,0
FR4,7,63.676,346.312,20,68,4.9,1,0,0,0
PB01,9,-17.503,352.123,19.4,-38,8.1,1,0,0,0
LH11,9.2,-17.511,352.011,28.3,-30.3,8.7,1,0,0,0
LH12,9.2,-17.511,352.011,10.3,-28.6,4.6,1,0,0,0
LH13,9.2,-17.511,352.011,11.6,-37.8,5.2,1,0,0,0
LH14,9.2,-17.511,352.012,11.6,-38,3.9,1,0,0,0
LH15,9.2,-17.512,352.012,331.2,-21.6,2.8,1,0,0,0
LH25,9.2,-17.515,352.016,1.6,29.5,9.4,1,0,0,0
LH26,9.2,-17.515,352.016,1.3,37,4.8,1,0,0,0
CH01,9.2,-17.518,352.017,17.7,-15.4,10.5,1,0,0,0
CH02,9.2,-17.518,352.017,8.4,-12.3,5.7,1,0,0,0
Apnia (2),1.55,41.238,42.824,5,55,3.1,1,0,0,0
Araxlo,1.55,41.353,44.241,358,60,2.2,1,0,0,0
Arnala,1.55,41.544,44.44,359,53,6.1,1,0,0,0
Aspindza,1.55,41.388,42.833,42,56,3.2,1,0,0,0
Axa,1.55,41.341,43.652,335,61,2.3,1,0,0,0
Bertakana (2),1.55,41.279,42.914,2,62,1.8,1,0,0,0
Chvidsakrada,1.55,41.471,43.512,24,55,2.9,1,0,0,0
Khertvissi,1.55,41.358,42.844,26,56,3.8,1,0,0,0
Korxi(1),1.55,41.359,42.933,27,67,0.8,1,0,0,0
Mtkvari,1.55,41.358,42.844,53,63,0.9,1,0,0,0
Murjebi,1.55,41.419,43.033,13,77,3.6,1,0,0,0
Orozmani (2),1.55,41.182,43.793,16,31,4.5,1,0,0,0
Samchvilde,1.55,41.382,43.842,14,59,1.4,1,0,0,0
Sarfisgele (3),2.18,41.145,43.507,355,57,3.3,1,0,0,0
Saro,1.55,41.388,42.833,33,62,1.4,1,0,0,0
Tsalka,1.55,41.481,43.641,22,63,3.1,1,0,0,0
Varevani,1.55,41.389,42.943,35,66,1.9,1,0,0,0
Zurtaketi (2),0.31,41.381,44,350,41,3.8,1,0,0,0
Zurtaketi (5),1.55,41.291,43.653,335,51,2.1,1,0,0,0
VE05,5.72,21.465,262.024,4.6,45.3,5.8,1,0,0,0
VE06,7.33,21.467,262.075,351.8,38.1,6,1,0,0,0
VE12,3.18,19.888,263.466,3.6,21.4,2.9,1,0,0,0
VE16,3.5,20.004,263.696,23.7,36.1,2.7,1,0,0,0
VE17,4.03,20.135,263.646,355.8,14.6,1.8,1,0,0,0
VE18,1.53,20.697,262.623,354.8,29.8,2.9,1,0,0,0
VE19,1.62,20.603,262.53,359.1,17.6,5.7,1,0,0,0
AN4,5.56,21.144,257.309,1.9,36.8,2.7,1,0,0,0
FN12,5.44,21.146,257.268,339.2,23.7,2.8,1,0,0,0
FN14,9.8,21.484,257.674,339.2,13.2,5.9,1,0,0,0
FN15,9.8,21.484,257.674,341.4,16.3,1.8,1,0,0,0
FN16,9.8,21.484,257.674,8.2,44,2.5,1,0,0,0
FN17,9.8,21.484,257.674,11.7,37,2.7,1,0,0,0
FN3,4.89,21.103,257.217,4.9,18.2,3.8,1,0,0,0
FN4,4.89,21.103,257.217,356.9,18.3,2.9,1,0,0,0
FN4-A,4.89,21.103,257.217,356.6,17.4,4.1,1,0,0,0
FN5,4.89,21.103,257.217,356.6,14.2,3.6,1,0,0,0
FN6,4.89,21.103,257.217,355.5,22.5,3.2,1,0,0,0
FN7,4.89,21.103,257.217,356.1,38.9,5.6,1,0,0,0
FN8,5.2,21.127,257.246,355.7,40.7,4.4,1,0,0,0
az13,0.835,37.67,334.707,22.1,41.1,1.8,1,0,0,0
az16,0.843,37.668,334.701,11.6,37.2,4.4,1,0,0,0
az17,0.819,37.671,334.706,350.8,45.8,2.7,1,0,0,0
az18,0.849,37.665,334.702,2.1,42.2,2.1,1,0,0,0
az19,0.852,37.665,334.695,342.1,62.4,1.4,1,0,0,0
az21,0.878,37.68,334.708,0.7,47,1.7,1,0,0,0
az23,0.785,37.739,334.634,351.9,47,1.2,1,0,0,0
az24,0.817,37.734,334.629,19.2,43.2,2.7,1,0,0,0
az25,0.814,37.735,334.63,5.1,40.3,3.7,1,0,0,0
az27,0.776,37.734,334.707,346.6,44.9,1.7,1,0,0,0
az28,0.785,37.732,334.706,0.9,38,1.8,1,0,0,0
GA01,1.5,-1.061,269.788,1.9,-17.9,4.9,1,0,0,0
GA02,1.5,-1.061,269.788,357.1,-22.2,2.5,1,0,0,0
GA15,1.5,-1.075,269.721,2.9,-5.6,3.9,1,0,0,0
GA18,1.5,-1.082,269.659,1.2,-0.7,6.2,1,0,0,0
GA19,1.5,-1.083,269.661,358.3,-5.1,4.4,1,0,0,0
GA20,1.5,-1.084,269.662,5,-10.4,3.2,1,0,0,0
GA21,1.5,-1.073,269.631,5,3.9,3.9,1,0,0,0
GA22,1.5,-1.072,269.629,359,-9.5,6.3,1,0,0,0
GA23,1.5,-1.014,269.615,342.5,-3.2,6.6,1,0,0,0
GA24,1.5,-1.014,269.615,347.1,-1.3,3.4,1,0,0,0
GA25,1.5,-1.012,269.618,359.3,1.9,3.9,1,0,0,0
GA26,1.5,-1.012,269.62,346.3,-13.1,3.9,1,0,0,0
GA27,1.5,-1.01,269.621,6.2,3,3.3,1,0,0,0
GA63,1.5,-1.381,268.855,7.2,-4.4,4.9,1,0,0,0
GA64,1.5,-1.377,268.838,0.5,-1.3,3.8,1,0,0,0
GA65,1.5,-1.377,268.838,352.3,-2,6.8,1,0,0,0
GA66,1.5,-1.371,268.83,5,0.6,2.8,1,0,0,0
GA67,1.5,-1.37,268.828,0.2,0.3,6.2,1,0,0,0
GA70,1.5,-1.361,268.824,357.9,13.3,3.4,1,0,0,0
GA71,1.5,-1.361,268.824,356,9.8,4.1,1,0,0,0
GA82,1.5,-1.395,268.719,357.6,3.4,6.5,1,0,0,0
mc01,1.18,-77.719,166.217,78.6,-78.6,3.6,1,0,0,0
mc102,0.264,-78.196,163.254,330.4,-75.7,2.9,1,0,0,0
mc103,1.42,-78.078,162.888,318.2,-73.6,1.5,1,0,0,0
mc105,0.86,-78.145,162.941,13.2,-69.5,1.9,1,0,0,0
mc109,1.26,-78.141,163.121,354.6,-75.4,2.6,1,0,0,0
mc110,7.94,-77.413,160.943,73.5,-79.6,4.2,1,0,0,0
mc112,7.63,-77.445,161.034,52.9,-75.7,4.2,1,0,0,0
mc113,6.73,-77.524,160.64,84.4,-75.4,2.5,1,0,0,0
mc115,2.46,-77.979,162.162,257.7,-68.1,3,1,0,0,0
mc117,2.28,-77.99,162.234,344.5,-70,1,1,0,0,0
mc121,2.51,-77.966,162.143,297.4,-78.4,2.1,1,0,0,0
mc130,7.25,-77.464,164.106,330.5,-46.1,2.8,1,0,0,0
mc139,0.882,-78.158,162.783,348.6,-79,1.9,1,0,0,0
mc141,1.31,-77.436,165.786,313,-83.5,2.3,1,0,0,0
mc142,1.23,-77.715,166.24,131.9,-84.7,1.8,1,0,0,0
mc144,1.25,-77.712,166.241,14.4,-79.9,3.5,1,0,0,0
mc146,1.37,-78.068,162.512,56.3,-62,4.9,1,0,0,0
mc147,1.63,-78.017,162.429,40.2,-67.4,2.2,1,0,0,0
mc15,1.33,-77.325,168.734,346.3,-84.2,1.6,1,0,0,0
mc150,3.57,-77.336,161.517,73.5,-84.3,5.6,1,0,0,0
mc154,2.19,-77.483,161.93,117.9,-87.1,3,1,0,0,0
mc155,1.5,-77.533,161.775,46.2,-77.7,3.3,1,0,0,0
mc156,1.89,-77.499,161.989,341.3,-71.1,3.4,1,0,0,0
mc157,4,-77.281,161.026,82.7,-70.7,6,1,0,0,0
mc160,3.47,-77.319,161.273,47.9,-76.2,2.9,1,0,0,0
mc161,4,-77.28,161.442,351.3,-55.1,3.4,1,0,0,0
mc162,2.56,-77.427,161.879,354.6,-58.1,3.2,1,0,0,0
mc163,1.5,-77.534,162.197,355.6,-51.5,3.5,1,0,0,0
mc164,1.36,-77.367,168.821,19.9,-86.1,1,1,0,0,0
mc165,1.45,-77.357,168.79,321.9,-81.8,3.8,1,0,0,0
mc166,1.33,-77.703,166.195,44.9,-73.8,2,1,0,0,0
mc167,1.5,-77.326,168.735,359.7,-74.5,5.2,1,0,0,0
mc168,1.38,-77.339,168.777,7.3,-68.2,2.7,1,0,0,0
mc203,4,-77.164,164.891,317,-77.1,1.5,1,0,0,0
mc21,4,-77.794,165.099,149.7,-79.3,2.8,1,0,0,0
mc213,2.5,-76.959,165.572,0.6,-70.7,3.5,1,0,0,0
mc214,2.5,-76.959,165.573,357.5,-77.4,0.9,1,0,0,0
mc219,1.33,-77.702,166.2,46.9,-75.2,1.6,1,0,0,0
mc227,4.5,-76.804,165.204,40.3,-60.3,1.2,1,0,0,0
mc228,2.5,-77.002,165.521,37.5,-63.9,2.7,1,0,0,0
mc229,1.07,-77.363,166.769,280,-73,2.7,1,0,0,0
mc30,4,-77.921,163.527,62.7,-68.3,4.2,1,0,0,0
mc37,4.47,-77.932,162.795,30.6,-82.2,2.9,1,0,0,0
mc49,1.14,-78.111,162.978,337,-75,4.8,1,0,0,0
mc50,1.9,-78.044,162.596,11.3,-71.4,2.3,1,0,0,0
LM-2,5.7,27.425,342.262,4.7,38.3,6.1,1,0,0,0
TA-2,5.7,27.481,342.235,4.7,36.8,4.9,1,0,0,0
FN-Q10,2.55,-4.125,327.62,353.5,-23.8,3.1,1,0,0,0
FN-Q11,2.55,-4.127,327.62,353.8,-24.1,2.8,1,0,0,0
FN-Q12,2.55,-4.127,327.62,352.5,-17.8,2.8,1,0,0,0
FN-Q13,2.55,-4.128,327.62,352.6,-19,2.9,1,0,0,0
FN-Q14,2.55,-4.128,327.62,348.8,-15.5,2,1,0,0,0
FN-Q15,2.55,-4.124,327.62,9.5,-25.2,3.2,1,0,0,0
FN-Q16,2.55,-4.124,327.611,351.6,-13,2.3,1,0,0,0
FN-Q5,2.55,-4.115,327.62,349,-23.6,4.8,1,0,0,0
FN-Q6,2.55,-4.124,327.622,352.4,-15.5,4.4,1,0,0,0
FN-Q7,2.55,-4.124,327.622,355.6,-20.8,2.8,1,0,0,0
FN-Q8,2.55,-4.124,327.622,351.4,-21.2,3.9,1,0,0,0
FN-Q9,2.55,-4.124,327.622,350.4,-20.1,3.4,1,0,0,0
FN-R16,10,-4.85,327.967,353,23.7,5.9,1,0,0,0
FN-R17,10,-4.85,327.968,352.7,-15.1,5,1,0,0,0
FN-R4,10,-4.826,327.97,337.5,-30,6.9,1,0,0,0
FN-R8,10,-4.855,327.959,7.3,-24.8,4.3,1,0,0,0
51,0.875,45.547,237.577,10.7,49.9,1.8,1,0,0,0
52,0.88,45.775,238.047,357.5,67.5,2.4,1,0,0,0
53,0.935,45.767,237.973,349.9,32.9,3.6,1,0,0,0
54,0.951,45.719,238.125,352.7,67.9,3.2,1,0,0,0
69,1.16,45.793,238.055,359.6,57.1,5.2,1,0,0,0
70,1.2,45.696,237.856,8.9,53.6,1.9,1,0,0,0
76,1.23,45.565,237.699,342.1,55.3,2.7,1,0,0,0
77,1.29,45.55,237.666,339.6,62,6.7,1,0,0,0
79,1.3,45.723,237.836,19.7,54.2,2.1,1,0,0,0
80,1.39,45.697,238.087,3.1,50.3,4.6,1,0,0,0
84,1.46,45.707,238.063,357.9,57.5,3.4,1,0,0,0
85,1.51,45.778,238.108,6.9,50.3,2.5,1,0,0,0
100,1.69,45.777,238.253,15.7,63.5,3.8,1,0,0,0
101,1.7,45.779,238.255,31.7,57.6,2.7,1,0,0,0
103,1.98,45.455,238.178,355.7,76.7,3.1,1,0,0,0
109,2.3,45.885,238.293,350.6,60.9,3.1,1,0,0,0
113,2.53,45.625,237.922,353.7,55,6.2,1,0,0,0
114,2.58,45.819,238.394,355.2,64,1.4,1,0,0,0
063:064:065:066,1.15,45.605,237.465,340.1,66.5,3.3,1,0,0,0
067:068,1.15,45.676,237.406,10.5,45.2,1.4,1,0,0,0
071:075,1.23,45.79,237.9,7.2,63,4,1,0,0,0
081:082:083,1.42,45.67,237.984,7.6,60.9,3.2,1,0,0,0
086:087,1.51,45.731,238.103,6.5,48.2,2.2,1,0,0,0
088:089:090:091:092:093:094,1.59,45.665,237.708,6.1,52.9,3.1,1,0,0,0
096:097,1.63,45.681,237.77,9.4,62.1,5.5,1,0,0,0
098:099,1.69,45.765,238.248,19.7,62,4.6,1,0,0,0
104:105,2.24,45.827,238.235,350.1,57.7,3.4,1,0,0,0
106:107:108,2.29,45.853,238.199,3.4,57.8,2.5,1,0,0,0
117:118,2.6,45.604,237.914,359.4,58.1,4.1,1,0,0,0
119:120,2.61,45.618,238.012,22,55.7,3.8,1,0,0,0
123:124,2.62,45.763,237.968,355,53.4,2.5,1,0,0,0
PT10,2.5,-52.009,289.326,355.5,-76.5,2.3,1,0,0,0
PT14,1.79,-51.831,289.735,20.5,-68,3.5,1,0,0,0
PT15,2.5,-51.88,289.698,350.4,-55.1,2.7,1,0,0,0
PT16,2.5,-51.87,289.698,329.8,-73.1,4.3,1,0,0,0
PT4,2.5,-52.099,289.425,322.1,-60.5,2.8,1,0,0,0
PT44,4.08,-49.767,287.653,359.3,-52.8,1.7,1,0,0,0
PT45,4.08,-49.767,287.653,0,-58.3,2.7,1,0,0,0
PT46,2.5,-49.663,287.729,4.3,-56.9,2.1,1,0,0,0
PT5,2.5,-51.84,289.658,16.8,-66,3.8,1,0,0,0
PT6,8.67,-52.452,288.846,37.7,-59.1,1.3,1,0,0,0
PT7,1.14,-51.956,289.198,6.4,-60.4,2,1,0,0,0
PT8,2.5,-52.028,289.255,5.5,-60.6,3.5,1,0,0,0
6,4.14,23.135,258.481,9,37.1,2.5,1,0,0,0
8,2.39,19.143,260.538,7.5,36.4,4.3,1,0,0,0
9,1.28,19.399,260.787,2.8,33.7,3.8,1,0,0,0
10,2.39,19.486,260.888,4.5,37.7,3.7,1,0,0,0
12,1.43,19.379,260.827,341.2,43.1,3.6,1,0,0,0
13,2.29,19.424,260.888,346.9,47.8,3.3,1,0,0,0
14,2.39,19.362,260.938,5.7,42.1,3.5,1,0,0,0
18,1.49,19.275,260.304,357.7,16.7,2,1,0,0,0
19,1.69,19.419,260.753,6.1,24.4,2.5,1,0,0,0
20,2.61,19.518,260.847,2.6,41.3,3,1,0,0,0
EN,0.671,20.959,256.307,30.3,33,6.1,1,0,0,0
AW,0.815,19.527,257.987,344.8,24.1,5.3,1,0,0,0
BZ,1.32,19.132,260.016,14.1,19.3,4.3,1,0,0,0
1,2.63,-39.012,144.378,343,-49.2,1.7,1,0,0,0
2,2.63,-39.012,144.378,341.2,-46.8,2.9,1,0,0,0
3,2.63,-39.011,144.48,353.7,-46.5,4.4,1,0,0,0
4,2.63,-39.015,143.97,4.6,-60.7,4,1,0,0,0
5,2.63,-38.914,144.071,349.3,-59.6,5.2,1,0,0,0
6,2.63,-39.115,143.972,3.6,-59.3,5.5,1,0,0,0
7,2.63,-39.114,144.073,351.9,-58.7,3.7,1,0,0,0
8,2.63,-39.015,143.97,1.1,-53.4,3.2,1,0,0,0
11,2.63,-39.014,144.072,359.1,-55.4,4,1,0,0,0
15,2.63,-38.911,144.478,350.5,-50.6,2.2,1,0,0,0
16,2.63,-38.912,144.377,348.7,-48.6,1.4,1,0,0,0
19,2.63,-38.912,144.377,354.2,-50.1,2.3,1,0,0,0
20,2.63,-38.812,144.376,349.2,-47.8,1.8,1,0,0,0
33,2.63,-38.416,143.862,356.9,-64.2,1.8,1,0,0,0
34,2.63,-38.416,143.862,347.4,-46.3,3.5,1,0,0,0
35,2.63,-38.712,144.374,4.3,-42.1,4.3,1,0,0,0
36,2.63,-38.513,144.27,5.1,-52.1,3,1,0,0,0
38,2.63,-38.315,143.963,350.2,-64,1.4,1,0,0,0
39,2.63,-38.315,143.963,10.2,-63.3,2.3,1,0,0,0
41,2.63,-38.717,143.662,9.9,-58.6,6.5,1,0,0,0
43,2.63,-38.718,143.458,321.9,-65.6,3.2,1,0,0,0
6,1.89,-0.431,281.847,356.8,-12.6,4.4,1,0,0,0
9,1.77,-0.454,281.762,351.2,-16.6,4.1,1,0,0,0
14,1.46,-0.357,281.78,344.8,-10.9,2.3,1,0,0,0
15,1.38,-0.352,281.776,339,-8.5,5.6,1,0,0,0
16,2.59,-0.472,281.886,18.6,-21,4.4,1,0,0,0
17,2.15,-0.466,281.868,356.1,-2.8,5.2,1,0,0,0
19,1.1,-0.436,281.825,18.3,-17.5,3.4,1,0,0,0
21,2.52,-0.518,281.933,1.3,-23,2.8,1,0,0,0
22,1.35,-0.451,281.885,349.7,5.2,6.6,1,0,0,0
23,1.35,-0.451,281.855,357.6,-0.9,4.8,1,0,0,0
25,1.1,-0.396,281.835,5.7,-11.7,1.7,1,0,0,0
26,1.35,-0.421,281.835,21.6,-2.3,5.9,1,0,0,0
28,1.42,-0.445,281.848,10.4,-8.8,6,1,0,0,0
29,2.71,-0.458,281.861,17.9,6.3,3.1,1,0,0,0
30,1.42,-0.384,281.808,15.5,3.2,1.8,1,0,0,0
31,1.42,-0.384,281.808,15.8,1.8,2.3,1,0,0,0
32,0.81,-0.32,281.743,352.8,0.8,3.7,1,0,0,0
34,1.1,-0.356,281.775,18.8,-6.8,4,1,0,0,0
40,1.35,-0.56,281.745,9.9,-11.3,3.3,1,0,0,0
41,1.35,-0.541,281.855,353.6,-6.7,5.3,1,0,0,0
50,1.35,-1.26,281.463,8.2,-8.2,2.6,1,0,0,0
51,1.67,-1.008,281.457,1.9,2.2,3.7,1,0,0,0
52,1.35,-0.99,281.444,353.3,13.3,1.5,1,0,0,0
53,1.35,-1.25,281.463,353.3,2.3,2.8,1,0,0,0
57,1.35,-0.401,281.885,356.4,-11.4,5.6,1,0,0,0
62,2.44,-0.423,281.94,359.2,-9.7,3.2,1,0,0,0
63,2.52,-0.438,281.954,10.2,-12.5,3.8,1,0,0,0
69,1.78,0.115,281.924,357.7,14.3,2.4,1,0,0,0
KBS,3.53,2.375,35.663,19.2,12.2,4.1,1,0,0,0
KBT,3.53,2.382,35.662,10.4,17.2,2.6,1,0,0,0
KBU,3.53,2.297,35.798,358.5,-12.7,2.1,1,0,0,0
KBV,3.53,2.313,35.815,0.7,-7.6,0.9,1,0,0,0
KBW,3.53,1.912,35.987,3.4,-1,1.1,1,0,0,0
KCA,3.53,2.146,35.851,356.5,-9.1,3.3,1,0,0,0
KCB,3.53,2.325,35.82,1.2,-11,3.9,1,0,0,0
KCC,4.51,2.154,35.57,10.3,-3.4,3.5,1,0,0,0
KCD,3.53,2.372,35.844,12.6,12,1.8,1,0,0,0
KCE,3.53,2.407,35.865,359.1,-6.8,2.3,1,0,0,0
KFS,3.53,2.251,35.737,342,0.7,2.5,1,0,0,0
KFT,3.53,2.242,35.732,3.6,-32,3.1,1,0,0,0
KFV,3.53,2.207,35.778,358.2,6.1,2.3,1,0,0,0
KGD,3.53,2.146,35.832,9.2,7.5,2.5,1,0,0,0
KGE,3.53,2.017,35.763,1.5,7.4,2.1,1,0,0,0
KGG,3.53,1.977,35.764,359.3,13.6,6.9,1,0,0,0
KGJ-R,3.53,1.988,35.761,12.6,-7.8,4,1,0,0,0
KAA,3.23,-0.954,36.171,357.5,-5.8,3.9,1,0,0,0
KAU,3.23,-0.654,36.823,355.2,-8.7,4.1,1,0,0,0
KAV,3.23,-0.684,36.825,3,1.3,4.9,1,0,0,0
KCJ,3.23,-0.345,36.771,9.5,14.4,2.5,1,0,0,0
KEA,3.23,-1.061,36.228,6.5,-0.2,7.3,1,0,0,0
KEK,3.19,-0.549,36.313,3.5,-12,2.3,1,0,0,0
KEM,3.23,-0.54,36.367,8.3,-7.3,4.3,1,0,0,0
KEO,3.23,-0.531,36.377,4.4,-8.7,1.8,1,0,0,0
KGO,5.36,-0.754,36.226,7.5,13,4.4,1,0,0,0
aa,0.5,0.221,6.381,352.6,0.5,4.6,1,0,0,0
ag,0.5,0.245,6.415,336.6,-20.8,3.4,1,0,0,0
ak1al,0.5,0.274,6.456,7.7,-31.6,3.1,1,0,0,0
am1an,0.5,0.279,6.467,15.4,-2.2,4,1,0,0,0
ao,0.5,0.287,6.472,355.8,9.5,4.2,1,0,0,0
ap,0.5,0.296,6.481,339.7,-22.4,5.4,1,0,0,0
aq,0.5,0.289,6.474,5.4,-0.5,2.5,1,0,0,0
ar,0.5,0.3,6.486,339.8,-26.1,2.1,1,0,0,0
as,0.5,0.306,6.493,359.5,-1.1,2.6,1,0,0,0
at,0.5,0.309,6.497,349.5,14.2,2.7,1,0,0,0
au,0.5,0.314,6.5,343.8,6.3,3,1,0,0,0
aw,0.5,0.318,6.507,7.7,3.8,4.3,1,0,0,0
ax,0.5,0.315,6.51,346.2,-16.7,5.3,1,0,0,0
bb,0.5,0.313,6.579,357.7,-5.4,5.3,1,0,0,0
bf,5.5,-0.996,5.357,7.4,-2.7,3.1,1,0,0,0
bj,5.5,-0.921,5.448,345.8,11.3,2.7,1,0,0,0
bl,0.5,0.188,6.637,342.3,6.6,2.6,1,0,0,0
bm,0.5,0.239,6.634,357.9,-5.6,5.8,1,0,0,0
H12,4.14,45.851,24.673,14.4,50.8,5,1,0,0,0
H13,3.95,45.866,24.689,17.3,54.5,3.3,1,0,0,0
H16,4.42,45.811,24.61,5,56,2.7,1,0,0,0
HN1,2,45.94,25.305,334.2,41.7,4.4,1,0,0,0
HN11,2,45.893,25.305,347.9,60.5,6.7,1,0,0,0
HN12,2,45.897,25.305,310.8,68.6,2.7,1,0,0,0
HN13,2.42,45.866,25.195,316.9,72.1,3.7,1,0,0,0
HN14,2,45.909,25.313,336.1,73.9,2.8,1,0,0,0
HN2,2,45.923,25.312,351.7,60.4,3.9,1,0,0,0
HN3,2,45.855,25.263,331,11.1,4.1,1,0,0,0
HN80,3.95,45.905,24.672,321.6,15.1,6.2,1,0,0,0
HN82,3.95,45.865,24.68,23.6,42,7.6,1,0,0,0
HN83,3.95,45.844,24.62,6.5,60.9,4.3,1,0,0,0
HN84,3.95,45.847,24.622,347.9,49.6,6.2,1,0,0,0
HN85,3.95,45.849,24.632,353.3,45,4.8,1,0,0,0
HS11,2,45.919,25.277,344.6,67.2,2.8,1,0,0,0
HS12,2,45.928,25.257,1.4,62.8,4.7,1,0,0,0
HS14,2.5,45.908,25.094,337.6,71.9,3.7,1,0,0,0
HS15,2.51,45.918,25.102,295.2,56.3,4.6,1,0,0,0
HS16,2.5,45.918,25.105,288.9,72.1,4.4,1,0,0,0
HS17,2.5,45.909,25.094,329,68.4,3.6,1,0,0,0
HS19,2.5,45.917,25.086,319.2,79.1,4.4,1,0,0,0
HS20,2,46.001,25.173,321.3,64.5,3.4,1,0,0,0
HS21,2,45.935,25.208,358.2,59.2,4.1,1,0,0,0
HS35,3.95,45.815,24.612,11.4,53.7,3,1,0,0,0
HS7,2.5,45.946,25.039,304.6,80.2,4.4,1,0,0,0
CO,0.9,45.797,25.069,332.5,61.7,3.3,1,0,0,0
PN35,1.14,45.769,24.995,348.1,69,3.9,1,0,0,0
TZ,0.9,45.906,25.11,348.1,57.1,4.8,1,0,0,0
VAL1,0.56,19.63,258.496,353.8,28.3,3.6,1,0,0,0
VAL7,1.67,20.559,259.182,357.2,33.9,3.6,1,0,0,0
JO-07,0.81,19.015,258.33,351.7,31.2,3.5,1,0,0,0
JO-15,0.93,19.01,258.288,346.6,29.2,3.4,1,0,0,0
JO-17,1.03,19.089,258.237,358.1,31.4,5.9,1,0,0,0
Tac-11,1.74,19.253,258.706,354.7,16.7,7.8,1,0,0,0
Tac-12,1.74,19.281,258.687,350.8,42.3,4.6,1,0,0,0
Tac-19,4.18,19.535,258.934,12.5,35,3.8,1,0,0,0
Tac-20,1.81,19.349,258.716,349.5,28.3,6.9,1,0,0,0
CB04,0.614,21.187,219.373,359.4,42.3,7.1,1,0,0,0
CN01,1,-35.561,291.369,36.1,-61.5,3.1,1,0,0,0
CN02,1,-35.561,291.369,10.4,-53.8,4.8,1,0,0,0
CN05,1,-35.561,291.469,353.4,-57.3,2.8,1,0,0,0
CN07,1.32,-35.584,291.466,359.8,-60,2.7,1,0,0,0
CN08,1,-35.661,291.469,351.7,-55.8,2.9,1,0,0,0
CN09,1,-35.661,291.469,348.4,-54.4,5.1,1,0,0,0
CN10,1.32,-35.584,291.466,357.8,-56.5,3.5,1,0,0,0
CN38,1,-35.361,291.67,0.8,-34.6,2.6,1,0,0,0
CN42,0.944,-35.257,291.67,1.5,-50.4,4.1,1,0,0,0
PY21,1.72,-36.31,290.558,345.4,-59.8,5.7,1,0,0,0
PY22,1,-36.24,290.567,350.5,-58.6,4.7,1,0,0,0
GU48 ,1.671,16.026,298.02,8,28.4,3.7,1,0,0,0
GU46 ,1.488,16.088,298.059,352.3,43.1,5,1,0,0,0
GU44 ,1.457,15.991,298.062,348.7,44.7,3.5,1,0,0,0
GU41 ,0.875,16.021,298.144,339.8,43,3,1,0,0,0
GU40 ,0.791,16.051,298.153,4.5,24.7,4.2,1,0,0,0
mcrCAN,7.81,20.296,259.515,336.1,57.8,4.1,1,0,0,0
mcrFIN,9.4,21.483,257.969,357.3,12.2,5.5,1,0,0,0
mcrORD,10,21.418,259.791,359.5,43.1,2.9,1,0,0,0
pcrCHA,2.25,20.502,257.242,340.8,30.4,5.9,1,0,0,0
pcrHUA,2.9,20.098,258.818,7.5,38.4,2.2,1,0,0,0
pcrOCO,3.96,20.508,258.006,15.2,43.2,3.9,1,0,0,0
pcrPEN,3.96,20.373,258.364,23.2,36,3.6,1,0,0,0
pcrSOL,2.8,20.309,259.031,18.3,50.9,2.6,1,0,0,0
pcrTRA,4.33,20.678,257.189,19.5,66.3,5,1,0,0,0
pcrTRO,3.96,20.549,257.946,350.1,23.6,3.3,1,0,0,0
pwnPAL,3,21.893,255.111,0.7,35.1,5.1,1,0,0,0
pwrFER,4,21.377,256.078,6.5,41.6,3.7,1,0,0,0
pwrJAL,4,21.388,255.948,7.5,10.1,3.2,1,0,0,0
pwrLIB,3,21.843,255.071,346.5,41.1,2,1,0,0,0
qcrCG,1.6,20.387,258.034,351.9,43.1,3.3,1,0,0,0
qcrCSA,0.87,19.699,258.617,359,23.1,2.9,1,0,0,0
qcrEST,0.5,19.582,258.414,355.9,45.6,4.1,1,0,0,0
RT05,1.35,4.966,284.55,355.3,22.3,1.7,1,0,0,0
RT10,0.95,5.053,284.748,14,19.2,2.1,1,0,0,0
RT12,1.35,4.898,284.696,359.4,3.8,3.1,1,0,0,0
RT22,1.35,4.874,284.691,357.3,-21.8,4.5,1,0,0,0
ASH-15,1.87,53.922,191.942,359.3,82.8,5.1,1,0,0,0
ASH-17,1.87,53.922,191.942,13.5,52.4,5.8,1,0,0,0
ASH-18,1.87,53.922,191.942,336.5,56.8,2.9,1,0,0,0
ASH-19,1.87,53.922,191.942,23.4,68.3,4,1,0,0,0
ASH-20,1.87,53.922,191.942,24.7,64.8,3.3,1,0,0,0
MT1,1.69,14.55,298.628,314.6,51.4,3.3,1,0,0,0
MT16,1.61,14.55,298.657,345.3,-51.6,4.5,1,0,0,0
