Site Tag,Site Age,Site Latitude (N),Site Longitude (E),Site Declination,Site Inclination,a95,Weight,Euler Pole Latitude (N),Euler Pole Longitude (E),Euler Pole Rotation Angle
HI5,5,33.9984,138.001,28.6,68.5,3.1,1,0,0,0
HI7,5,33.9984,138.001,7.5,44.3,3.4,1,0,0,0
HI24,5,33.9984,138.001,358.8,55.8,3.5,1,0,0,0
HI15,5,33.9984,138.001,356.7,35.4,3.6,1,0,0,0
HI29,5,33.9984,138.001,18.3,57,3.7,1,0,0,0
HI22,5,33.9984,138.001,0,53.4,4.1,1,0,0,0
HI31,5,33.9984,138.001,351,48.9,4.5,1,0,0,0
HI21,5,33.9984,138.001,16.8,60.2,4.7,1,0,0,0
HI20,5,33.9984,138.001,11.3,55.6,4.7,1,0,0,0
OT44,5,35.905,137.491,353.3,44.1,1.6,1,0,0,0
OT74,5,35.82,137.46,342.7,65.3,1.8,1,0,0,0
OT67,5,35.893,137.531,14.1,56.1,2.1,1,0,0,0
OT48,5,35.887,137.54,353.4,53.5,2.1,1,0,0,0
OT52,5,35.959,137.477,2.8,49.5,2.2,1,0,0,0
OT45,5,35.904,137.489,354.6,45.8,2.3,1,0,0,0
OT32,5,35.96,137.466,357,58.4,2.3,1,0,0,0
OT19,5,35.901,137.48,344.1,41.4,2.5,1,0,0,0
OT75,5,35.864,137.387,347.7,42.4,2.5,1,0,0,0
OT61,5,35.928,137.377,348.8,49.7,2.6,1,0,0,0
OT18,5,35.901,137.48,340.2,37.9,2.7,1,0,0,0
OT59,5,35.817,137.555,5.4,36.2,2.8,1,0,0,0
OT66,5,35.893,137.529,352.3,49.9,3,1,0,0,0
OT23,5,35.865,137.518,356.1,41.5,3.3,1,0,0,0
OT72,5,35.82,137.547,19.2,45.8,3.7,1,0,0,0
OT25,5,35.88,137.549,2.4,54.9,3.7,1,0,0,0
OT30,5,35.939,137.477,0.2,42.7,4,1,0,0,0
OT51,5,35.961,137.468,358.2,39.3,4,1,0,0,0
OT17,5,35.901,137.48,341.6,37,4.3,1,0,0,0
OT55,5,35.822,137.484,9.7,42.8,4.3,1,0,0,0
OT57,5,35.833,137.443,351,38.5,4.4,1,0,0,0
OT73,5,35.819,137.464,336.7,47.4,4.5,1,0,0,0
OT20,5,35.901,137.48,345,39.8,4.6,1,0,0,0
OT69,5,35.847,137.538,359,52.3,5.4,1,0,0,0
OT68,5,35.842,136.523,354.2,30.2,5.6,1,0,0,0
OT70,5,35.847,137.539,10.7,48.6,5.8,1,0,0,0
OT71,5,35.844,137.549,20.2,36.6,6.3,1,0,0,0
OT58,5,35.838,137.544,17.8,30.6,6.8,1,0,0,0
OT64,5,35.945,137.476,8.7,35.4,8.3,1,0,0,0
lp1030,5,28.725,-17.77,17,60.9,3.7,1,0,0,0
lp1002,5,28.7052,-17.95,351.8,27.9,2.7,1,0,0,0
lp1003,5,28.7052,-17.95,328.4,47.8,4.4,1,0,0,0
lp1018,5,28.795,-17.86,342.4,43.8,2.8,1,0,0,0
lp1024,5,28.8092,-17.83,4.2,58.9,2.9,1,0,0,0
lp1013,5,28.8163,-17.96,1.8,35.6,2.4,1,0,0,0
lp1001,5,28.7052,-17.95,355.4,38.4,3,1,0,0,0
lp1006,5,28.832,-17.94,358.9,39.9,3.1,1,0,0,0
lp1007,5,28.8322,-17.94,2.8,18.6,11.3,1,0,0,0
mc19,5,-77.86,165.23,146.3,-80.5,4.9,1,0,0,0
mc40,5,-78.39,164.2,192.8,-83.1,5.1,1,0,0,0
mc41,5,-78.39,164.12,260.6,-79.9,4.4,1,0,0,0
mc44,5,-78.36,164.26,324.2,-73.9,4.5,1,0,0,0
mc09,5,-77.55,166.2,258,-82.7,3.7,1,0,0,0
mc38,5,-78.4,164.21,296.6,-78,4,1,0,0,0
mc28,5,-78.29,164.73,92,-82.1,4.9,1,0,0,0
mc34,5,-78.39,164.27,277.9,-81.7,4,1,0,0,0
mc33,5,-78.38,164.34,9.6,-75.5,3,1,0,0,0
mc11,5,-77.57,166.23,327,-77.1,2.2,1,0,0,0
mc08,5,-77.8,166.83,38.5,-78.3,2.7,1,0,0,0
mc29,5,-78.31,164.8,9.5,-76.6,5.3,1,0,0,0
mc35,5,-78.39,164.23,293.9,-84.2,3.3,1,0,0,0
mc10,5,-77.57,166.23,335.3,-78.6,4.1,1,0,0,0
mc39,5,-78.39,164.21,283.3,-87,3.1,1,0,0,0
mc43,5,-78.37,164.24,281.9,-89.1,5.4,1,0,0,0
mc31,5,-78.34,164.28,298.1,-86.1,3.1,1,0,0,0
mc06,5,-77.83,166.67,13.6,-78.8,4.8,1,0,0,0
mc02,5,-77.85,166.69,324.5,-81.2,3.4,1,0,0,0
mc04,5,-77.84,166.7,328.2,-86.1,5.5,1,0,0,0
mc14,5,-77.46,169.23,0.6,-80.8,2.6,1,0,0,0
mc36,5,-78.39,164.27,344.8,-82.8,4.8,1,0,0,0
mc03,5,-77.84,166.76,350.4,-82.2,2.8,1,0,0,0
mx11,5,19.291,260.739,9.9,29.4,4.6,1,0,0,0
mx04,5,22.26,259.436,351.4,24.1,11.8,1,0,0,0
1,5,19.6282,263.284,353.3,23.2,1.7,1,0,0,0
Toxcuya,5,19.4,263.1,345,34.4,1.8,1,0,0,0
9,5,19.5213,262.942,352.1,32.5,1.9,1,0,0,0
30,5,19.5223,263.266,2.8,20,1.9,1,0,0,0
JJ,5,19.1189,260.386,352.8,33,1.9,1,0,0,0
8,5,19.5213,262.943,349.3,27.4,2,1,0,0,0
1,5,20.061,259.462,346.1,28.4,2.3,1,0,0,0
5,5,19.6857,263.144,4.4,25,2.4,1,0,0,0
22,5,19.4318,263.091,358.4,44.2,2.4,1,0,0,0
CH1,5,19.5912,260.893,358.5,27.1,2.4,1,0,0,0
27,5,18.1858,262.788,358.6,30.8,2.4,1,0,0,0
1968-13,5,19.1452,260.373,355.9,31.5,2.5,1,0,0,0
CB06,5,21.2678,255.303,8.4,11.3,2.5,1,0,0,0
4,5,19.6418,263.12,359.5,21.7,2.5,1,0,0,0
7,5,19.4656,263.165,1.4,33.4,2.6,1,0,0,0
SdC34,5,19.1685,260.975,352.8,41.8,2.7,1,0,0,0
CB14,5,21.1668,255.254,355.3,40,2.7,1,0,0,0
JH,5,19.2049,260.536,342.7,21.5,2.9,1,0,0,0
JD,5,19.0355,260.576,13.8,10.8,3,1,0,0,0
TO4,5,19.4013,260.788,352.1,45.6,3,1,0,0,0
CR,5,19.6588,260.753,27.6,41,3.1,1,0,0,0
Cebruco,5,21.14,255.5,360,36.6,3.2,1,0,0,0
PL,5,19.6708,260.756,12.3,23.5,3.2,1,0,0,0
VV7,5,19.8127,261.413,351.9,45.2,3.3,1,0,0,0
JE,5,19.0355,260.493,4,23.1,3.3,1,0,0,0
ST5,5,19.6161,260.722,359,7.3,3.3,1,0,0,0
JQ2,5,19.7498,260.682,336.4,44.1,3.3,1,0,0,0
S-5,5,19.2211,260.532,353.3,64.4,3.4,1,0,0,0
SdC18,5,19.3811,261.011,1.2,31.2,3.4,1,0,0,0
23,5,19.6662,262.989,348.3,33.5,3.4,1,0,0,0
PC2,5,19.5691,260.77,358.2,26.4,3.4,1,0,0,0
SdC23,5,19.3528,261.031,1,38.5,3.5,1,0,0,0
E,5,19.7266,258.601,330.94,42.64,3.53,1,0,0,0
2,5,20.1252,259.552,346.2,31.5,3.6,1,0,0,0
31,5,19.6602,262.977,8.3,30.7,3.7,1,0,0,0
all,5,19.1034,260.499,338.5,50.3,3.7,1,0,0,0
10,5,19.5213,262.941,343.2,19,3.7,1,0,0,0
HKA-1023,5,19.3921,257.788,352,26.18,3.7,1,0,0,0
SdC28,5,19.2463,260.993,358.5,33.4,3.8,1,0,0,0
Jalpa,5,19.6501,263.04,7.8,27.8,3.8,1,0,0,0
1967-78,5,19.1522,260.364,1.3,28.3,3.9,1,0,0,0
Trtimpa,5,19.0501,261.55,352.6,38.6,3.9,1,0,0,0
SM14,5,19.1113,261.409,0.9,19.7,3.9,1,0,0,0
ST1,5,19.5589,260.657,332.3,33.1,3.9,1,0,0,0
JB,5,19.1872,260.708,10.4,17,3.9,1,0,0,0
SM7,5,19.3113,261.35,356.5,38.2,3.9,1,0,0,0
SM13,5,19.1132,261.439,2.1,32.9,3.9,1,0,0,0
TO2,5,19.3278,260.707,362.2,32.2,4,1,0,0,0
S-7,5,19.1709,260.581,342.6,16.6,4.2,1,0,0,0
TEU-1,5,19.0009,261.001,338.7,17.1,4.2,1,0,0,0
1967-82,5,19.1262,260.379,356.1,39.8,4.2,1,0,0,0
JL,5,19.1999,260.751,358.8,45,4.2,1,0,0,0
M-1,5,19.4801,257.78,10.7,37.8,4.4,1,0,0,0
OZ,5,19.0018,261.003,353.8,23.1,4.5,1,0,0,0
VV8,5,19.8024,261.438,339.5,48.6,4.5,1,0,0,0
SdC8,5,19.3439,261.15,352,23.9,4.5,1,0,0,0
JQ3,5,19.7518,260.68,360.7,48.3,4.5,1,0,0,0
GU3,5,19.5748,260.848,357.2,36.2,4.5,1,0,0,0
11,5,19.3533,260.83,9.9,29.4,4.6,1,0,0,0
JQ1,5,19.7572,260.663,350.4,43.1,4.6,1,0,0,0
SM17,5,19.2366,261.267,355.2,24.4,4.6,1,0,0,0
1967-133,5,19.2012,260.359,10.2,25.5,4.7,1,0,0,0
1968-11,5,19.1532,260.371,3.6,23.5,4.7,1,0,0,0
SM1,5,19.3736,261.281,358.3,33.8,4.7,1,0,0,0
H,5,19.8018,258.034,352.59,13.49,4.76,1,0,0,0
1968-10,5,19.1522,260.374,7.4,28.5,4.8,1,0,0,0
1968-20,5,19.1481,260.385,22.7,60.8,4.8,1,0,0,0
XA,5,19.0004,261.001,343.8,22.1,4.9,1,0,0,0
21,5,19.3319,262.756,16.7,50.7,4.9,1,0,0,0
50,5,20.0755,264.223,357.6,38.5,4.9,1,0,0,0
CB01,5,21.0376,255.619,350.1,55.8,4.9,1,0,0,0
42,5,20.0933,264.208,347.1,25,5,1,0,0,0
SM15,5,19.1543,261.379,4.4,32.4,5,1,0,0,0
M-10,5,19.711,258.581,3.6,39.9,5.1,1,0,0,0
S-11,5,19.1005,260.821,354.6,40.8,5.1,1,0,0,0
SdC1,5,19.3245,261.39,353.3,24.1,5.1,1,0,0,0
CB16,5,21.2158,255.421,358.2,30.2,5.1,1,0,0,0
40,5,20.0156,264.133,345.5,40.5,5.2,1,0,0,0
SdC5,5,19.3357,261.266,346.5,38.3,5.2,1,0,0,0
TS,5,18.4957,264.898,1.6,18.2,5.2,1,0,0,0
1968-21,5,19.1591,260.39,352.4,32.1,5.3,1,0,0,0
SM8,5,19.2994,261.308,6.2,34.6,5.3,1,0,0,0
51,5,19.899,263.887,358.6,44.8,5.4,1,0,0,0
AY,5,19.6464,260.827,348.2,28.2,5.4,1,0,0,0
26,5,19.325,262.74,12.1,51.8,5.4,1,0,0,0
S-3,5,19.2209,260.791,359.1,33.7,5.8,1,0,0,0
47,5,19.759,263.892,354.8,31.3,5.8,1,0,0,0
SdC36,5,19.1648,261.04,346.6,36.1,6,1,0,0,0
4,5,20.048,259.429,350.3,28.8,6,1,0,0,0
HKA-902,5,19.473,258.018,339.78,52.32,6.14,1,0,0,0
TP,5,18.4685,264.984,358.9,37.1,6.3,1,0,0,0
SdSC44,5,19.4494,261.207,9.7,35.1,6.4,1,0,0,0
ST4,5,19.6261,260.722,349.1,33.1,6.4,1,0,0,0
HKA-983,5,19.8731,257.958,344.28,23.49,6.47,1,0,0,0
28,5,19.1929,262.447,19.1,16.6,6.5,1,0,0,0
HKA-928,5,19.0632,257.888,341.22,-1.74,6.55,1,0,0,0
CB03,5,21.0864,255.706,11.5,41.4,6.7,1,0,0,0
19,5,18.9913,262.621,350.5,39.1,6.7,1,0,0,0
1968-24,5,19.1511,260.388,355.3,21.3,6.7,1,0,0,0
18,5,19.659,263.031,1.7,21.4,6.7,1,0,0,0
ACO,5,19.0018,261.003,357.6,32.6,6.7,1,0,0,0
1968-30,5,19.2342,260.372,356.6,31.9,6.8,1,0,0,0
P-3,5,19.0004,261.001,355.9,29.9,6.8,1,0,0,0
SdC21,5,19.3571,261.016,1.1,36.1,6.8,1,0,0,0
CH2,5,19.5765,260.865,355.2,32.2,6.8,1,0,0,0
F,5,19.7199,258.644,344.67,15.91,6.81,1,0,0,0
3,5,18.9319,262.753,357.9,45.8,7,1,0,0,0
SdC10,5,19.3843,261.107,356.9,34.9,7,1,0,0,0
SNSdRF55,5,19.2656,261.588,352.7,18,7,1,0,0,0
SM11,5,19.0993,261.688,5.8,16.7,7,1,0,0,0
1968-29,5,19.2302,260.367,7.4,38.1,7.1,1,0,0,0
P-2,5,19.0004,261.001,3,25.7,7.1,1,0,0,0
SNSdRF29,5,19.33,261.639,355.5,-8,7.2,1,0,0,0
1967-84,5,19.1672,260.373,355.5,-8,7.2,1,0,0,0
SRG2,5,18.5555,264.835,343.9,43.3,7.4,1,0,0,0
VV2,5,19.6108,260.921,355.9,26.4,7.4,1,0,0,0
CB17,5,21.2081,255.439,358.2,44.8,7.4,1,0,0,0
SdC35,5,19.1671,261.016,8.3,9.8,7.4,1,0,0,0
1968-18,5,19.1461,260.384,17.3,52.9,7.5,1,0,0,0
1968-27,5,19.2042,260.365,354,30,7.6,1,0,0,0
1968-31,5,19.2352,260.377,3.8,35.9,7.6,1,0,0,0
29,5,19.4921,263.317,7.7,19.6,7.6,1,0,0,0
LaPvera,5,20.662,256.542,4.7,24.8,7.7,1,0,0,0
XVI,5,20.7553,256.506,6.3,28.7,7.7,1,0,0,0
TEU-2,5,19.0009,261.001,358.2,22.4,7.8,1,0,0,0
SdSC41,5,19.4696,261.082,348.9,32.8,7.8,1,0,0,0
CH3,5,19.5865,260.857,358.2,19.3,7.8,1,0,0,0
SM5,5,19.3853,261.371,343.7,34,7.8,1,0,0,0
SdC25,5,19.3111,261.019,352.6,15.4,7.9,1,0,0,0
P-1,5,19.0004,261.001,5,23.7,7.9,1,0,0,0
CHP-552,5,20.4493,257.018,330.52,38.9,7.97,1,0,0,0
52,5,20.0745,264.223,336.5,51,8.2,1,0,0,0
SdC7,5,19.3706,261.172,353.3,23.7,8.3,1,0,0,0
SRG1,5,18.5385,264.829,334.7,27.1,8.4,1,0,0,0
CB15,5,21.2084,255.442,11.6,41.9,8.6,1,0,0,0
SdC17,5,19.3763,260.996,4.1,33.8,8.7,1,0,0,0
SdC24,5,19.3338,261.034,0.3,35.9,8.7,1,0,0,0
P-4,5,19.0004,261.001,357.6,28.4,8.7,1,0,0,0
HKA-963,5,19.723,258.038,359.07,34.68,8.89,1,0,0,0
3,5,20.1647,259.606,343.4,24.6,8.9,1,0,0,0
15,5,19.5626,263.169,346.1,23.9,8.9,1,0,0,0
HKA-960B,5,19.5332,257.908,344.87,30.47,8.95,1,0,0,0
25,5,19.1175,262.546,352,41.9,9.1,1,0,0,0
1968-23,5,19.1511,260.39,0.3,24.6,9.2,1,0,0,0
SdC31,5,19.1998,260.931,16.2,25.3,9.2,1,0,0,0
1968-32,5,19.2402,260.372,356.7,30,9.3,1,0,0,0
1967-79,5,19.1492,260.364,13.8,31.8,9.4,1,0,0,0
SdC4,5,19.5727,261.371,23.8,21.5,9.4,1,0,0,0
SdC27,5,19.2791,261.01,1.9,17.6,9.6,1,0,0,0
17,5,19.3302,262.652,19.2,59.9,9.7,1,0,0,0
34,5,19.7221,263.2,334.5,37,9.7,1,0,0,0
HKA-977,5,20.002,258.33,30.7,31.95,9.76,1,0,0,0
C3B,5,19.2147,260.79,0.3,17.1,9.9,1,0,0,0
SdC37,5,19.175,260.906,338.4,47.8,10.1,1,0,0,0
CHP-704,5,20.5861,257.468,2.04,31.45,10.24,1,0,0,0
SdC9,5,19.3246,261.162,10,17.3,10.3,1,0,0,0
HKA-988,5,19.8403,258.033,335.77,37.01,10.31,1,0,0,0
CB02,5,21.0951,255.702,25.3,58.1,10.5,1,0,0,0
SdC6,5,19.3636,261.179,356.6,25.4,10.8,1,0,0,0
53,5,19.7175,263.176,366.5,35.7,10.9,1,0,0,0
1968-19,5,19.1491,260.383,20.6,51,10.9,1,0,0,0
CHP-718,5,20.5621,257.257,340.58,22.37,10.91,1,0,0,0
SdC30,5,19.2315,260.956,14.3,6.1,11,1,0,0,0
1968-16,5,19.1492,260.373,13.4,38.6,11,1,0,0,0
XV,5,20.7545,256.505,8.2,52.8,11.1,1,0,0,0
SNSdRF26,5,19.34,261.625,331.9,24.4,11.3,1,0,0,0
1968-26,5,19.1842,260.374,331.9,24.4,11.3,1,0,0,0
HKA-967,5,19.5127,258.238,340.24,36.22,11.4,1,0,0,0
CHP-555,5,20.4407,257.486,12.99,20.76,11.53,1,0,0,0
6,5,19.6345,263.184,338.9,39.8,11.6,1,0,0,0
4,5,22.4461,259.711,351.4,24.1,11.8,1,0,0,0
SdSC43,5,19.4656,261.167,2.8,35.2,11.9,1,0,0,0
16,5,19.7025,263.197,351.9,24.1,12,1,0,0,0
SdC12,5,19.3336,261.076,9.3,17.4,12.2,1,0,0,0
12,5,20.374,259.868,12.9,33.8,12.3,1,0,0,0
SdC32,5,19.1788,260.94,2,19.1,12.4,1,0,0,0
CB12,5,21.1634,255.374,359.3,46.7,12.6,1,0,0,0
SdC13,5,19.3498,261.056,355.7,17.3,12.6,1,0,0,0
SdC11,5,19.3841,261.118,341.8,27.3,13.1,1,0,0,0
SdC22,5,19.3593,260.997,355.2,36.9,13.8,1,0,0,0
11,5,18.9513,262.639,351,27,13.9,1,0,0,0
12,5,18.9604,262.601,16.5,1.7,15,1,0,0,0
NR16,5,-39.3583,175.598,22.1,-49.2,0.6,1,0,0,0
S197,5,-36.9234,174.798,358.6,-58.7,0.9,1,0,0,0
W128,5,-38.5546,176.498,355,-63,0.9,1,0,0,0
NT49,5,-38.5747,175.997,6.3,-47,1,1,0,0,0
K085,5,-38.5514,176.498,9,-53,1.2,1,0,0,0
M096,5,-38.5546,176.498,2,-53,1.2,1,0,0,0
W083,5,-38.5546,176.498,357,-69,1.2,1,0,0,0
M082,5,-38.5546,176.498,11,-57,1.2,1,0,0,0
S199,5,-36.9003,174.8,2.9,-61.3,1.5,1,0,0,0
NT98,5,-38.7305,175.99,6.4,-52.6,1.7,1,0,0,0
W081,5,-38.5546,176.498,7,-67,1.7,1,0,0,0
S182,5,-36.9234,174.798,343.3,-48.7,1.7,1,0,0,0
NR30,5,-39.3852,175.598,18.2,-57.3,1.9,1,0,0,0
NT76,5,-38.6104,175.995,357.2,-63.4,1.9,1,0,0,0
NT71,5,-38.6104,175.995,38.8,-63.8,1.9,1,0,0,0
S188,5,-36.9093,174.799,3.3,-50.3,1.9,1,0,0,0
NR05,5,-39.3147,175.6,24.3,-59.6,2,1,0,0,0
M095,5,-38.5546,176.498,6,-52,2,1,0,0,0
NT24,5,-38.7305,175.99,356.5,-58.7,2.1,1,0,0,0
NT12,5,-38.5909,175.996,16.3,-53.3,2.1,1,0,0,0
NR07,5,-39.3072,175.6,4.5,-54.6,2.2,1,0,0,0
M099,5,-38.5546,176.498,4,-50,2.2,1,0,0,0
NZ32,5,-37.443,174.88,3,-56.2,2.2,1,0,0,0
Waiotapu,5,-38.7305,175.99,359.9,-62.2,2.2,1,0,0,0
NT17,5,-38.5747,175.997,17.9,-52.7,2.3,1,0,0,0
S187,5,-36.9234,174.798,28.9,-60.1,2.3,1,0,0,0
K156,5,-38.5514,176.498,6,-49,2.4,1,0,0,0
S50,5,-36.9467,174.796,357.8,-65.3,2.4,1,0,0,0
NR18,5,-39.3691,175.598,19.6,-57.8,2.5,1,0,0,0
NT61,5,-38.6039,175.996,355.7,-65.1,2.5,1,0,0,0
NT53+69,5,-38.6039,175.996,8.3,-64.7,2.5,1,0,0,0
NR31,5,-39.3875,175.598,21.1,-56.8,2.6,1,0,0,0
NR06,5,-39.3144,175.6,3.9,-51.2,2.6,1,0,0,0
NT05,5,-38.6039,175.996,6.3,-64.1,2.6,1,0,0,0
S181,5,-36.9122,174.799,1.9,-51.4,2.6,1,0,0,0
S70,5,-35.3535,173.503,0.1,-55.6,2.6,1,0,0,0
NT14+35,5,-38.5714,175.997,356.5,-55,2.6,1,0,0,0
K086,5,-38.5514,176.498,7,-51,2.7,1,0,0,0
S65,5,-35.5149,174.156,10.3,-52.5,2.7,1,0,0,0
S53,5,-35.6262,174.067,3.8,-54.8,2.7,1,0,0,0
NR17,5,-39.3875,175.598,26.9,-51.5,2.8,1,0,0,0
NR29,5,-39.3777,175.598,24,-60.5,2.8,1,0,0,0
K154,5,-38.5514,176.498,10,-52,2.8,1,0,0,0
W129,5,-38.5546,176.498,3,-64,2.9,1,0,0,0
NT45,5,-38.5458,175.998,13,-65.9,3,1,0,0,0
NT47,5,-38.5909,175.996,355.6,-61.7,3.1,1,0,0,0
M098,5,-38.5546,176.498,11,-54,3.1,1,0,0,0
S196,5,-36.9002,174.8,356.2,-49.7,3.1,1,0,0,0
S55,5,-35.5583,174.116,4.2,-60.6,3.1,1,0,0,0
NR19,5,-39.3816,175.598,18.4,-48.3,3.2,1,0,0,0
NR01,5,-39.3,175.6,15.8,-50.6,3.2,1,0,0,0
NT56,5,-38.5445,175.998,12.8,-44.2,3.2,1,0,0,0
NR02,5,-39.3115,175.6,9.9,-52.5,3.3,1,0,0,0
NR03,5,-39.3095,175.6,3.3,-49.2,3.3,1,0,0,0
M097,5,-38.5546,176.498,5,-49,3.3,1,0,0,0
S186,5,-36.9075,174.799,357.5,-45.9,3.3,1,0,0,0
NT07,5,-38.5714,175.997,16.4,-67.4,3.4,1,0,0,0
NR12,5,-39.3957,175.598,18.5,-48.9,3.5,1,0,0,0
NR27,5,-39.3613,175.598,8.7,-52.4,3.5,1,0,0,0
S51,5,-35.6182,174.118,7.1,-60.8,3.5,1,0,0,0
S175,5,-36.9234,174.798,0.1,-57.3,3.6,1,0,0,0
K155,5,-38.5514,176.498,10,-58,3.6,1,0,0,0
NT70,5,-38.6071,175.996,26.5,-61.9,3.7,1,0,0,0
NR13,5,-39.3724,175.598,16.6,-53,3.8,1,0,0,0
NT58,5,-38.7312,175.99,354.3,-48.5,3.8,1,0,0,0
S189,5,-36.9048,174.8,328.4,-72.9,3.8,1,0,0,0
NT36,5,-38.5714,175.997,9.3,-48,3.9,1,0,0,0
NT08,5,-38.5718,175.997,354.8,-52.3,3.9,1,0,0,0
NZ29,5,-37.4197,174.882,6.8,-56.6,3.9,1,0,0,0
NR04,5,-39.3049,175.6,10.5,-60.1,4,1,0,0,0
NZ7,5,-37.4497,174.88,341.6,-30.5,4,1,0,0,0
S52,5,-35.6332,174.026,6.2,-59.9,4.1,1,0,0,0
NT15,5,-38.5714,175.997,357.5,-57.4,4.3,1,0,0,0
NZ23,5,-37.4197,174.882,7.4,-67.5,4.5,1,0,0,0
NT59+60,5,-38.6039,175.996,15.7,-69.8,4.5,1,0,0,0
S179,5,-36.9057,174.799,21.7,-50.1,4.6,1,0,0,0
NT32,5,-38.5519,175.998,4.5,-55.7,4.6,1,0,0,0
NR22,5,-39.3701,175.598,27.2,-43.1,4.7,1,0,0,0
NT09,5,-38.5714,175.997,12.2,-49.9,4.7,1,0,0,0
S49,5,-36.9234,174.798,1.6,-56.1,4.7,1,0,0,0
NT33,5,-38.5714,175.997,341.8,-61.3,4.8,1,0,0,0
S43,5,-36.9031,174.8,9.9,-51.9,4.8,1,0,0,0
NZ5,5,-37.413,174.883,1.2,-43.2,5,1,0,0,0
NR20,5,-39.3636,175.598,28.1,-46,5.1,1,0,0,0
NR28,5,-39.3714,175.598,19.3,-55.3,5.1,1,0,0,0
NT37,5,-38.5714,175.997,27.7,-58.4,5.2,1,0,0,0
S89,5,-35.677,174.176,3,-60.7,5.3,1,0,0,0
NT06,5,-38.563,175.997,34.8,-71.1,5.3,1,0,0,0
NZ6,5,-37.433,174.881,347.5,-19.1,5.5,1,0,0,0
S46,5,-36.9234,174.798,7.5,-49.7,5.6,1,0,0,0
S54,5,-35.6192,174.118,14.8,-68.2,5.8,1,0,0,0
NR15,5,-39.3734,175.598,18.3,-55.8,5.8,1,0,0,0
NT44,5,-38.525,175.999,7.3,-54.8,5.9,1,0,0,0
NR08,5,-39.3695,175.598,36.3,-69.4,6.2,1,0,0,0
S178,5,-36.9234,174.798,352.7,-68.2,6.2,1,0,0,0
NT11,5,-38.6289,175.995,339.6,-38.2,6.7,1,0,0,0
NT46,5,-38.5312,175.999,349.4,-45.6,6.8,1,0,0,0
NR23,5,-39.3773,175.598,7.1,-51.5,7,1,0,0,0
NT13,5,-38.5458,175.998,34.8,-53.6,7.4,1,0,0,0
NT04,5,-38.7305,175.99,354.6,-57.2,7.5,1,0,0,0
NT10,5,-38.5714,175.997,359,-44.6,8.4,1,0,0,0
S76,5,-35.3061,173.487,353.5,-48.7,8.9,1,0,0,0
NR10,5,-39.3685,175.598,25.5,-41.9,9.3,1,0,0,0
NR14,5,-39.3842,175.598,21.1,-59.6,9.5,1,0,0,0
NT48,5,-38.7305,175.99,8.5,-62.2,9.7,1,0,0,0
NR24,5,-39.3603,175.598,29.9,-71.5,10.9,1,0,0,0
NT78,5,-38.6071,175.996,1.9,-70.1,12.5,1,0,0,0
A79,5,53,-172,11.1,77.1,1.5,1,0,0,0
A115,5,53,-172,4.7,69.1,1.6,1,0,0,0
A50,5,53,-172,339.5,81.7,1.6,1,0,0,0
A82,5,53,-172,9.2,79.5,1.8,1,0,0,0
A55,5,53,-172,344.2,81.4,1.9,1,0,0,0
A40,5,53,-172,7.7,72.7,2,1,0,0,0
A42,5,53,-172,17.5,75,2,1,0,0,0
A75,5,53,-172,326.9,66.7,2.2,1,0,0,0
A76,5,53,-172,334.8,66.4,2.2,1,0,0,0
A33,5,53,-172,11.8,72.9,2.2,1,0,0,0
A21,5,53,-172,30.1,60.2,2.3,1,0,0,0
A60,5,53,-172,345.6,84.5,2.3,1,0,0,0
A36,5,53,-172,354,75.7,2.3,1,0,0,0
A41,5,53,-172,13.7,73.9,2.4,1,0,0,0
A32,5,53,-172,54.8,78.2,2.4,1,0,0,0
A43,5,53,-172,9.5,72.2,2.5,1,0,0,0
A80,5,53,-172,5.6,78.9,2.6,1,0,0,0
A77,5,53,-172,340.3,75.9,2.6,1,0,0,0
A34,5,53,-172,10.4,75.4,2.6,1,0,0,0
A107,5,53,-172,335.6,74.4,2.8,1,0,0,0
A72,5,53,-172,342.7,69,2.9,1,0,0,0
A83,5,53,-172,3.8,80,3.1,1,0,0,0
A81,5,53,-172,3.7,79.6,3.2,1,0,0,0
A73,5,53,-172,336.3,67.7,3.2,1,0,0,0
A91,5,53,-172,17.1,62.1,3.2,1,0,0,0
A38,5,53,-172,357.8,75.3,3.4,1,0,0,0
A67,5,53,-172,338,56.6,3.4,1,0,0,0
A78,5,53,-172,338.5,75.2,3.5,1,0,0,0
A92,5,53,-172,27.3,72.4,3.9,1,0,0,0
A74,5,53,-172,335.6,70,4,1,0,0,0
A69,5,53,-172,8.5,67.6,4.1,1,0,0,0
A37,5,53,-172,9,75.1,4.2,1,0,0,0
A59,5,53,-172,337.1,84.4,4.7,1,0,0,0
A86,5,53,-172,345.7,64.2,5.6,1,0,0,0
A51,5,53,-172,74.4,80.8,6.3,1,0,0,0
A71,5,53,-172,338.1,68.6,6.5,1,0,0,0
sr31,5,43.4213,247.256,23.2,54,1820.7,1,0,0,0
sr29,5,43.305,247.732,9.5,62.8,1246.8,1,0,0,0
sr01,5,42.6026,245.602,330.1,64.9,572.7,1,0,0,0
sr23,5,42.5287,245.979,14.5,45.5,970.1,1,0,0,0
sr25,5,42.4892,245.6,2.9,61.9,872.4,1,0,0,0
sr30,5,43.3682,247.345,7.5,66.7,490,1,0,0,0
sr09,5,42.7366,245.165,14.6,77.9,407.3,1,0,0,0
